epoch	batch	iter	loss	acc	lr	Failure_case_True	Failure_case_Pred
4	114	801	tensor(0.0117, device='cuda:0')	1.0	7.5e-07	[]	[]
4	115	802	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
4	116	803	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
4	117	804	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
4	118	805	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
4	119	806	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
4	120	807	tensor(0.0092, device='cuda:0')	1.0	7.5e-07	[]	[]
4	121	808	tensor(0.0051, device='cuda:0')	1.0	7.5e-07	[]	[]
4	122	809	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
4	123	810	tensor(0.0260, device='cuda:0')	0.995	7.5e-07	[4]	[0]
4	124	811	tensor(0.0056, device='cuda:0')	1.0	7.5e-07	[]	[]
4	125	812	tensor(0.0099, device='cuda:0')	1.0	7.5e-07	[]	[]
4	126	813	tensor(0.0065, device='cuda:0')	1.0	7.5e-07	[]	[]
4	127	814	tensor(0.0049, device='cuda:0')	1.0	7.5e-07	[]	[]
4	128	815	tensor(0.0194, device='cuda:0')	0.995	7.5e-07	[17]	[0]
4	129	816	tensor(0.0051, device='cuda:0')	1.0	7.5e-07	[]	[]
4	130	817	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
4	131	818	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
4	132	819	tensor(0.0089, device='cuda:0')	1.0	7.5e-07	[]	[]
4	133	820	tensor(0.0084, device='cuda:0')	1.0	7.5e-07	[]	[]
4	134	821	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
4	135	822	tensor(0.0088, device='cuda:0')	1.0	7.5e-07	[]	[]
4	136	823	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
4	137	824	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
4	138	825	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
4	139	826	tensor(0.0158, device='cuda:0')	0.995	7.5e-07	[13]	[11]
4	140	827	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
4	141	828	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
4	142	829	tensor(0.0076, device='cuda:0')	1.0	7.5e-07	[]	[]
4	143	830	tensor(0.0052, device='cuda:0')	1.0	7.5e-07	[]	[]
4	144	831	tensor(0.0084, device='cuda:0')	1.0	7.5e-07	[]	[]
4	145	832	tensor(0.0130, device='cuda:0')	0.995	7.5e-07	[6]	[0]
4	146	833	tensor(0.0090, device='cuda:0')	1.0	7.5e-07	[]	[]
4	147	834	tensor(0.0082, device='cuda:0')	1.0	7.5e-07	[]	[]
4	148	835	tensor(0.0103, device='cuda:0')	1.0	7.5e-07	[]	[]
4	149	836	tensor(0.0041, device='cuda:0')	1.0	7.5e-07	[]	[]
4	150	837	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
4	151	838	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
4	152	839	tensor(0.0093, device='cuda:0')	1.0	7.5e-07	[]	[]
4	153	840	tensor(0.0080, device='cuda:0')	1.0	7.5e-07	[]	[]
4	154	841	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
4	155	842	tensor(0.0060, device='cuda:0')	1.0	7.5e-07	[]	[]
4	156	843	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
4	157	844	tensor(0.0099, device='cuda:0')	1.0	7.5e-07	[]	[]
4	158	845	tensor(0.0042, device='cuda:0')	1.0	7.5e-07	[]	[]
4	159	846	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
4	160	847	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
4	161	848	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
4	162	849	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
4	163	850	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
4	164	851	tensor(0.0049, device='cuda:0')	1.0	7.5e-07	[]	[]
4	165	852	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
4	166	853	tensor(0.0099, device='cuda:0')	1.0	7.5e-07	[]	[]
4	167	854	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
4	168	855	tensor(0.0092, device='cuda:0')	1.0	7.5e-07	[]	[]
4	169	856	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
4	170	857	tensor(0.0047, device='cuda:0')	1.0	7.5e-07	[]	[]
4	171	858	tensor(0.0095, device='cuda:0')	0.995	7.5e-07	[0]	[10]
4	172	859	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
4	173	860	tensor(0.0116, device='cuda:0')	1.0	7.5e-07	[]	[]
4	174	861	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
4	175	862	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
4	176	863	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
4	177	864	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
4	178	865	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
4	179	866	tensor(0.0048, device='cuda:0')	1.0	7.5e-07	[]	[]
4	180	867	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
4	181	868	tensor(0.0093, device='cuda:0')	1.0	7.5e-07	[]	[]
4	182	869	tensor(0.0046, device='cuda:0')	1.0	7.5e-07	[]	[]
4	183	870	tensor(0.0056, device='cuda:0')	1.0	7.5e-07	[]	[]
4	184	871	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
4	185	872	tensor(0.0050, device='cuda:0')	1.0	7.5e-07	[]	[]
4	186	873	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
4	187	874	tensor(0.0060, device='cuda:0')	1.0	7.5e-07	[]	[]
4	188	875	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
4	189	876	tensor(0.0091, device='cuda:0')	1.0	7.5e-07	[]	[]
4	190	877	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
4	191	878	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
4	192	879	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
4	193	880	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
4	194	881	tensor(0.0057, device='cuda:0')	1.0	7.5e-07	[]	[]
4	195	882	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
4	196	883	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
4	197	884	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
4	198	885	tensor(0.0112, device='cuda:0')	1.0	7.5e-07	[]	[]
4	199	886	tensor(0.0088, device='cuda:0')	1.0	7.5e-07	[]	[]
4	200	887	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
4	201	888	tensor(0.0044, device='cuda:0')	1.0	7.5e-07	[]	[]
4	202	889	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
4	203	890	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
4	204	891	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
4	205	892	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
4	206	893	tensor(0.0080, device='cuda:0')	1.0	7.5e-07	[]	[]
4	207	894	tensor(0.0103, device='cuda:0')	0.995	7.5e-07	[0]	[16]
4	208	895	tensor(0.0139, device='cuda:0')	1.0	7.5e-07	[]	[]
4	209	896	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
4	210	897	tensor(0.0088, device='cuda:0')	1.0	7.5e-07	[]	[]
4	211	898	tensor(0.0086, device='cuda:0')	1.0	7.5e-07	[]	[]
4	212	899	tensor(0.0114, device='cuda:0')	1.0	7.5e-07	[]	[]
4	213	900	tensor(0.0109, device='cuda:0')	0.995	7.5e-07	[9]	[0]
4	214	901	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
4	215	902	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
4	216	903	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
4	217	904	tensor(0.0112, device='cuda:0')	1.0	7.5e-07	[]	[]
4	218	905	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
4	219	906	tensor(0.0076, device='cuda:0')	1.0	7.5e-07	[]	[]
4	220	907	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
4	221	908	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
4	222	909	tensor(0.0054, device='cuda:0')	1.0	7.5e-07	[]	[]
4	223	910	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
4	224	911	tensor(0.0127, device='cuda:0')	1.0	7.5e-07	[]	[]
4	225	912	tensor(0.0108, device='cuda:0')	1.0	7.5e-07	[]	[]
4	226	913	tensor(0.0093, device='cuda:0')	1.0	7.5e-07	[]	[]
4	227	914	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
4	228	915	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
4	229	916	tensor(0.0089, device='cuda:0')	1.0	7.5e-07	[]	[]
5	1	917	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
5	2	918	tensor(0.0080, device='cuda:0')	1.0	7.5e-07	[]	[]
5	3	919	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
5	4	920	tensor(0.0129, device='cuda:0')	1.0	7.5e-07	[]	[]
5	5	921	tensor(0.0116, device='cuda:0')	1.0	7.5e-07	[]	[]
5	6	922	tensor(0.0103, device='cuda:0')	1.0	7.5e-07	[]	[]
5	7	923	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	8	924	tensor(0.0058, device='cuda:0')	1.0	7.5e-07	[]	[]
5	9	925	tensor(0.0060, device='cuda:0')	1.0	7.5e-07	[]	[]
5	10	926	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
5	11	927	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	12	928	tensor(0.0111, device='cuda:0')	0.995	7.5e-07	[0]	[16]
5	13	929	tensor(0.0049, device='cuda:0')	1.0	7.5e-07	[]	[]
5	14	930	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	15	931	tensor(0.0123, device='cuda:0')	0.995	7.5e-07	[10]	[12]
5	16	932	tensor(0.0119, device='cuda:0')	1.0	7.5e-07	[]	[]
5	17	933	tensor(0.0050, device='cuda:0')	1.0	7.5e-07	[]	[]
5	18	934	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	19	935	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	20	936	tensor(0.0097, device='cuda:0')	1.0	7.5e-07	[]	[]
5	21	937	tensor(0.0054, device='cuda:0')	1.0	7.5e-07	[]	[]
5	22	938	tensor(0.0056, device='cuda:0')	1.0	7.5e-07	[]	[]
5	23	939	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	24	940	tensor(0.0049, device='cuda:0')	1.0	7.5e-07	[]	[]
5	25	941	tensor(0.0093, device='cuda:0')	1.0	7.5e-07	[]	[]
5	26	942	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
5	27	943	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	28	944	tensor(0.0099, device='cuda:0')	1.0	7.5e-07	[]	[]
5	29	945	tensor(0.0152, device='cuda:0')	0.995	7.5e-07	[0]	[13]
5	30	946	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	31	947	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	32	948	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	33	949	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
5	34	950	tensor(0.0197, device='cuda:0')	0.995	7.5e-07	[7]	[0]
5	35	951	tensor(0.0123, device='cuda:0')	0.995	7.5e-07	[12]	[0]
5	36	952	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	37	953	tensor(0.0091, device='cuda:0')	1.0	7.5e-07	[]	[]
5	38	954	tensor(0.0054, device='cuda:0')	1.0	7.5e-07	[]	[]
5	39	955	tensor(0.0101, device='cuda:0')	1.0	7.5e-07	[]	[]
5	40	956	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	41	957	tensor(0.0065, device='cuda:0')	1.0	7.5e-07	[]	[]
5	42	958	tensor(0.0097, device='cuda:0')	1.0	7.5e-07	[]	[]
5	43	959	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	44	960	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	45	961	tensor(0.0047, device='cuda:0')	1.0	7.5e-07	[]	[]
5	46	962	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
5	47	963	tensor(0.0086, device='cuda:0')	1.0	7.5e-07	[]	[]
5	48	964	tensor(0.0082, device='cuda:0')	1.0	7.5e-07	[]	[]
5	49	965	tensor(0.0051, device='cuda:0')	1.0	7.5e-07	[]	[]
5	50	966	tensor(0.0090, device='cuda:0')	1.0	7.5e-07	[]	[]
5	51	967	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
5	52	968	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
5	53	969	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	54	970	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	55	971	tensor(0.0051, device='cuda:0')	1.0	7.5e-07	[]	[]
5	56	972	tensor(0.0048, device='cuda:0')	1.0	7.5e-07	[]	[]
5	57	973	tensor(0.0104, device='cuda:0')	1.0	7.5e-07	[]	[]
5	58	974	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
5	59	975	tensor(0.0151, device='cuda:0')	0.995	7.5e-07	[10]	[9]
5	60	976	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	61	977	tensor(0.0038, device='cuda:0')	1.0	7.5e-07	[]	[]
5	62	978	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
5	63	979	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	64	980	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	65	981	tensor(0.0109, device='cuda:0')	1.0	7.5e-07	[]	[]
5	66	982	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	67	983	tensor(0.0187, device='cuda:0')	0.99	7.5e-07	[17  0]	[ 0 16]
5	68	984	tensor(0.0074, device='cuda:0')	1.0	7.5e-07	[]	[]
5	69	985	tensor(0.0211, device='cuda:0')	0.995	7.5e-07	[4]	[0]
5	70	986	tensor(0.0052, device='cuda:0')	1.0	7.5e-07	[]	[]
5	71	987	tensor(0.0090, device='cuda:0')	1.0	7.5e-07	[]	[]
5	72	988	tensor(0.0076, device='cuda:0')	1.0	7.5e-07	[]	[]
5	73	989	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
5	74	990	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
5	75	991	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	76	992	tensor(0.0102, device='cuda:0')	1.0	7.5e-07	[]	[]
5	77	993	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	78	994	tensor(0.0073, device='cuda:0')	1.0	7.5e-07	[]	[]
5	79	995	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	80	996	tensor(0.0063, device='cuda:0')	1.0	7.5e-07	[]	[]
5	81	997	tensor(0.0124, device='cuda:0')	0.995	7.5e-07	[0]	[13]
5	82	998	tensor(0.0060, device='cuda:0')	1.0	7.5e-07	[]	[]
5	83	999	tensor(0.0074, device='cuda:0')	1.0	7.5e-07	[]	[]
5	84	1000	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	85	1001	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
5	86	1002	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	87	1003	tensor(0.0109, device='cuda:0')	1.0	7.5e-07	[]	[]
5	88	1004	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
5	89	1005	tensor(0.0086, device='cuda:0')	1.0	7.5e-07	[]	[]
5	90	1006	tensor(0.0090, device='cuda:0')	1.0	7.5e-07	[]	[]
5	91	1007	tensor(0.0072, device='cuda:0')	1.0	7.5e-07	[]	[]
5	92	1008	tensor(0.0097, device='cuda:0')	1.0	7.5e-07	[]	[]
5	93	1009	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	94	1010	tensor(0.0089, device='cuda:0')	1.0	7.5e-07	[]	[]
5	95	1011	tensor(0.0094, device='cuda:0')	1.0	7.5e-07	[]	[]
5	96	1012	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
5	97	1013	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
5	98	1014	tensor(0.0055, device='cuda:0')	1.0	7.5e-07	[]	[]
5	99	1015	tensor(0.0102, device='cuda:0')	1.0	7.5e-07	[]	[]
5	100	1016	tensor(0.0129, device='cuda:0')	0.995	7.5e-07	[13]	[11]
5	101	1017	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
5	102	1018	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	103	1019	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	104	1020	tensor(0.0038, device='cuda:0')	1.0	7.5e-07	[]	[]
5	105	1021	tensor(0.0089, device='cuda:0')	1.0	7.5e-07	[]	[]
5	106	1022	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
5	107	1023	tensor(0.0175, device='cuda:0')	0.995	7.5e-07	[13]	[11]
5	108	1024	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	109	1025	tensor(0.0052, device='cuda:0')	1.0	7.5e-07	[]	[]
5	110	1026	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
5	111	1027	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
5	112	1028	tensor(0.0128, device='cuda:0')	0.995	7.5e-07	[0]	[16]
5	113	1029	tensor(0.0082, device='cuda:0')	1.0	7.5e-07	[]	[]
5	114	1030	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	115	1031	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	116	1032	tensor(0.0058, device='cuda:0')	1.0	7.5e-07	[]	[]
5	117	1033	tensor(0.0076, device='cuda:0')	1.0	7.5e-07	[]	[]
5	118	1034	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
5	119	1035	tensor(0.0088, device='cuda:0')	1.0	7.5e-07	[]	[]
5	120	1036	tensor(0.0058, device='cuda:0')	1.0	7.5e-07	[]	[]
5	121	1037	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	122	1038	tensor(0.0058, device='cuda:0')	1.0	7.5e-07	[]	[]
5	123	1039	tensor(0.0119, device='cuda:0')	0.995	7.5e-07	[6]	[0]
5	124	1040	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
5	125	1041	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
5	126	1042	tensor(0.0051, device='cuda:0')	1.0	7.5e-07	[]	[]
5	127	1043	tensor(0.0105, device='cuda:0')	1.0	7.5e-07	[]	[]
5	128	1044	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	129	1045	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	130	1046	tensor(0.0078, device='cuda:0')	1.0	7.5e-07	[]	[]
5	131	1047	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	132	1048	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
5	133	1049	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	134	1050	tensor(0.0085, device='cuda:0')	1.0	7.5e-07	[]	[]
5	135	1051	tensor(0.0050, device='cuda:0')	1.0	7.5e-07	[]	[]
5	136	1052	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	137	1053	tensor(0.0063, device='cuda:0')	1.0	7.5e-07	[]	[]
5	138	1054	tensor(0.0066, device='cuda:0')	1.0	7.5e-07	[]	[]
5	139	1055	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
5	140	1056	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
5	141	1057	tensor(0.0083, device='cuda:0')	1.0	7.5e-07	[]	[]
5	142	1058	tensor(0.0245, device='cuda:0')	0.995	7.5e-07	[4]	[0]
5	143	1059	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	144	1060	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
5	145	1061	tensor(0.0101, device='cuda:0')	1.0	7.5e-07	[]	[]
5	146	1062	tensor(0.0065, device='cuda:0')	1.0	7.5e-07	[]	[]
5	147	1063	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	148	1064	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
5	149	1065	tensor(0.0091, device='cuda:0')	1.0	7.5e-07	[]	[]
5	150	1066	tensor(0.0086, device='cuda:0')	1.0	7.5e-07	[]	[]
5	151	1067	tensor(0.0063, device='cuda:0')	1.0	7.5e-07	[]	[]
5	152	1068	tensor(0.0101, device='cuda:0')	1.0	7.5e-07	[]	[]
5	153	1069	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	154	1070	tensor(0.0089, device='cuda:0')	1.0	7.5e-07	[]	[]
5	155	1071	tensor(0.0042, device='cuda:0')	1.0	7.5e-07	[]	[]
5	156	1072	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
5	157	1073	tensor(0.0133, device='cuda:0')	1.0	7.5e-07	[]	[]
5	158	1074	tensor(0.0063, device='cuda:0')	1.0	7.5e-07	[]	[]
5	159	1075	tensor(0.0043, device='cuda:0')	1.0	7.5e-07	[]	[]
5	160	1076	tensor(0.0058, device='cuda:0')	1.0	7.5e-07	[]	[]
5	161	1077	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
5	162	1078	tensor(0.0048, device='cuda:0')	1.0	7.5e-07	[]	[]
5	163	1079	tensor(0.0092, device='cuda:0')	1.0	7.5e-07	[]	[]
5	164	1080	tensor(0.0044, device='cuda:0')	1.0	7.5e-07	[]	[]
5	165	1081	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	166	1082	tensor(0.0073, device='cuda:0')	1.0	7.5e-07	[]	[]
5	167	1083	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
5	168	1084	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	169	1085	tensor(0.0074, device='cuda:0')	1.0	7.5e-07	[]	[]
5	170	1086	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
5	171	1087	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
5	172	1088	tensor(0.0064, device='cuda:0')	1.0	7.5e-07	[]	[]
5	173	1089	tensor(0.0093, device='cuda:0')	1.0	7.5e-07	[]	[]
5	174	1090	tensor(0.0057, device='cuda:0')	1.0	7.5e-07	[]	[]
5	175	1091	tensor(0.0158, device='cuda:0')	0.995	7.5e-07	[17]	[0]
5	176	1092	tensor(0.0075, device='cuda:0')	1.0	7.5e-07	[]	[]
5	177	1093	tensor(0.0074, device='cuda:0')	1.0	7.5e-07	[]	[]
5	178	1094	tensor(0.0134, device='cuda:0')	1.0	7.5e-07	[]	[]
5	179	1095	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	180	1096	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
5	181	1097	tensor(0.0048, device='cuda:0')	1.0	7.5e-07	[]	[]
5	182	1098	tensor(0.0096, device='cuda:0')	1.0	7.5e-07	[]	[]
5	183	1099	tensor(0.0060, device='cuda:0')	1.0	7.5e-07	[]	[]
5	184	1100	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
5	185	1101	tensor(0.0056, device='cuda:0')	1.0	7.5e-07	[]	[]
5	186	1102	tensor(0.0037, device='cuda:0')	1.0	7.5e-07	[]	[]
5	187	1103	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	188	1104	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
5	189	1105	tensor(0.0067, device='cuda:0')	1.0	7.5e-07	[]	[]
5	190	1106	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
5	191	1107	tensor(0.0068, device='cuda:0')	1.0	7.5e-07	[]	[]
5	192	1108	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
5	193	1109	tensor(0.0053, device='cuda:0')	1.0	7.5e-07	[]	[]
5	194	1110	tensor(0.0052, device='cuda:0')	1.0	7.5e-07	[]	[]
5	195	1111	tensor(0.0142, device='cuda:0')	0.995	7.5e-07	[11]	[9]
5	196	1112	tensor(0.0079, device='cuda:0')	1.0	7.5e-07	[]	[]
5	197	1113	tensor(0.0093, device='cuda:0')	0.995	7.5e-07	[0]	[16]
5	198	1114	tensor(0.0086, device='cuda:0')	1.0	7.5e-07	[]	[]
5	199	1115	tensor(0.0073, device='cuda:0')	1.0	7.5e-07	[]	[]
5	200	1116	tensor(0.0052, device='cuda:0')	1.0	7.5e-07	[]	[]
5	201	1117	tensor(0.0062, device='cuda:0')	1.0	7.5e-07	[]	[]
5	202	1118	tensor(0.0087, device='cuda:0')	1.0	7.5e-07	[]	[]
5	203	1119	tensor(0.0095, device='cuda:0')	1.0	7.5e-07	[]	[]
5	204	1120	tensor(0.0077, device='cuda:0')	1.0	7.5e-07	[]	[]
5	205	1121	tensor(0.0076, device='cuda:0')	1.0	7.5e-07	[]	[]
5	206	1122	tensor(0.0074, device='cuda:0')	1.0	7.5e-07	[]	[]
5	207	1123	tensor(0.0071, device='cuda:0')	1.0	7.5e-07	[]	[]
5	208	1124	tensor(0.0094, device='cuda:0')	1.0	7.5e-07	[]	[]
5	209	1125	tensor(0.0054, device='cuda:0')	1.0	7.5e-07	[]	[]
5	210	1126	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	211	1127	tensor(0.0069, device='cuda:0')	1.0	7.5e-07	[]	[]
5	212	1128	tensor(0.0096, device='cuda:0')	1.0	7.5e-07	[]	[]
5	213	1129	tensor(0.0081, device='cuda:0')	1.0	7.5e-07	[]	[]
5	214	1130	tensor(0.0065, device='cuda:0')	1.0	7.5e-07	[]	[]
5	215	1131	tensor(0.0059, device='cuda:0')	1.0	7.5e-07	[]	[]
5	216	1132	tensor(0.0070, device='cuda:0')	1.0	7.5e-07	[]	[]
5	217	1133	tensor(0.0061, device='cuda:0')	1.0	7.5e-07	[]	[]
5	218	1134	tensor(0.0169, device='cuda:0')	0.995	7.5e-07	[10]	[12]
5	219	1135	tensor(0.0057, device='cuda:0')	1.0	7.5e-07	[]	[]
